@context,@type,itemCondition,name,modelDate,manufacturer,model,color,image,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,trim
http://schema.org,Vehicle,Used,2019 Volkswagen Jetta GLI,2019,Volkswagen,Jetta GLI,Black,//cdnblob.fastly.carvana.io/2001918435/post-large/2001918435-edc-02-search.jpg,Volkswagen,Used 2019 Volkswagen Jetta GLI undefined with 20433 miles - $28990,20433,2001918435,3VW6T7BUXKM180305,"{'@type': 'Offer', 'price': '28990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2442998'}",35th Anniversary Edition
http://schema.org,Vehicle,Used,2019 Volkswagen Jetta GLI,2019,Volkswagen,Jetta GLI,Gray,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2019/13619/13619_cc0640_032_2R2R.png,Volkswagen,Used 2019 Volkswagen Jetta GLI undefined with 20387 miles - $28990,20387,2001897824,3VW5T7BU0KM204073,"{'@type': 'Offer', 'price': '28990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2435994'}",S
http://schema.org,Vehicle,Used,2020 Volkswagen Jetta GLI,2020,Volkswagen,Jetta GLI,White,//cdnblob.fastly.carvana.io/2001664201/post-large/normalized/zoomcrop/2001664201-edc-02.jpg,Volkswagen,Used 2020 Volkswagen Jetta GLI undefined with 12846 miles - $27990,12846,2001664201,3VW6T7BU1LM024381,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2280613'}",S
http://schema.org,Vehicle,Used,2012 Volkswagen Jetta SportWagen,2012,Volkswagen,Jetta SportWagen,Black,//cdnblob.fastly.carvana.io/2001712222/post-large/normalized/zoomcrop/2001712222-edc-02.jpg,Volkswagen,Used 2012 Volkswagen Jetta SportWagen undefined with 90269 miles - $15590,90269,2001712222,3VWPL7AJ5CM699842,"{'@type': 'Offer', 'price': '15590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2311132'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,White,//cdnblob.fastly.carvana.io/2001753010/post-large/normalized/zoomcrop/2001753010-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 53612 miles - $19590,53612,2001753010,3VWPL7AJXDM692449,"{'@type': 'Offer', 'price': '19590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2345557'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,Silver,//cdnblob.fastly.carvana.io/2001834567/post-large/normalized/zoomcrop/2001834567-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 53365 miles - $18590,53365,2001834567,3VWPL7AJ9DM665310,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2394714'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2012 Volkswagen Jetta SportWagen,2012,Volkswagen,Jetta SportWagen,Gray,//cdnblob.fastly.carvana.io/2001790988/post-large/normalized/zoomcrop/2001790988-edc-02.jpg,Volkswagen,Used 2012 Volkswagen Jetta SportWagen undefined with 81212 miles - $15590,81212,2001790988,3VWPL7AJ4CM650406,"{'@type': 'Offer', 'price': '15590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2365890'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,Gray,//cdnblob.fastly.carvana.io/2001813870/post-large/normalized/zoomcrop/2001813870-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 91646 miles - $15590,91646,2001813870,3VWPL7AJ4DM661715,"{'@type': 'Offer', 'price': '15590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2384067'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,Black,//cdnblob.fastly.carvana.io/2001878815/post-large/normalized/zoomcrop/2001878815-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 81480 miles - $17990,81480,2001878815,3VWPL7AJ2DM662751,"{'@type': 'Offer', 'price': '17990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2424129'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,White,//cdnblob.fastly.carvana.io/2001840856/post-large/normalized/zoomcrop/2001840856-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 82412 miles - $16990,82412,2001840856,3VWPL7AJ7DM610533,"{'@type': 'Offer', 'price': '16990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2412757'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2014 Volkswagen Jetta SportWagen,2014,Volkswagen,Jetta SportWagen,Other,//cdnblob.fastly.carvana.io/2001832472/post-large/normalized/zoomcrop/2001832472-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Jetta SportWagen undefined with 73636 miles - $16990,73636,2001832472,3VWPL7AJ9EM625715,"{'@type': 'Offer', 'price': '16990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2394975'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2012 Volkswagen Jetta SportWagen,2012,Volkswagen,Jetta SportWagen,White,//cdnblob.fastly.carvana.io/2001829967/post-large/normalized/zoomcrop/2001829967-edc-02.jpg,Volkswagen,Used 2012 Volkswagen Jetta SportWagen undefined with 90590 miles - $15990,90590,2001829967,3VWPL7AJ3CM690802,"{'@type': 'Offer', 'price': '15990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2394334'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2014 Volkswagen Jetta SportWagen,2014,Volkswagen,Jetta SportWagen,Red,//cdnblob.fastly.carvana.io/2001746587/post-large/normalized/zoomcrop/2001746587-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Jetta SportWagen undefined with 65968 miles - $18590,65968,2001746587,3VWPL7AJ7EM622893,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2339965'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2014 Volkswagen Jetta SportWagen,2014,Volkswagen,Jetta SportWagen,Black,//cdnblob.fastly.carvana.io/2001734166/post-large/normalized/zoomcrop/2001734166-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Jetta SportWagen undefined with 81497 miles - $16990,81497,2001734166,3VWPL7AJ2EM611249,"{'@type': 'Offer', 'price': '16990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2327877'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2014 Volkswagen Jetta SportWagen,2014,Volkswagen,Jetta SportWagen,Black,//cdnblob.fastly.carvana.io/2001883925/post-large/normalized/zoomcrop/2001883925-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Jetta SportWagen undefined with 74817 miles - $18990,74817,2001883925,3VWPL7AJ5EM618180,"{'@type': 'Offer', 'price': '18990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2437715'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,Silver,//cdnblob.fastly.carvana.io/2001783739/post-large/normalized/zoomcrop/2001783739-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 100218 miles - $14990,100218,2001783739,3VWPL7AJ2DM671241,"{'@type': 'Offer', 'price': '14990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2362376'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2014 Volkswagen Jetta SportWagen,2014,Volkswagen,Jetta SportWagen,Red,//cdnblob.fastly.carvana.io/2001890561/post-large/normalized/zoomcrop/2001890561-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Jetta SportWagen undefined with 49435 miles - $19990,49435,2001890561,3VWPL7AJ5EM608636,"{'@type': 'Offer', 'price': '19990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2426813'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2014 Volkswagen Jetta SportWagen,2014,Volkswagen,Jetta SportWagen,Red,//cdnblob.fastly.carvana.io/2001801175/post-large/normalized/zoomcrop/2001801175-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Jetta SportWagen undefined with 69126 miles - $19590,69126,2001801175,3VWPL7AJ6EM620648,"{'@type': 'Offer', 'price': '19590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2380359'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,Black,//cdnblob.fastly.carvana.io/2001895002/post-large/normalized/zoomcrop/2001895002-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 99880 miles - $15990,99880,2001895002,3VWPL7AJ3DM645361,"{'@type': 'Offer', 'price': '15990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2432313'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,Black,//cdnblob.fastly.carvana.io/2001871027/post-large/normalized/zoomcrop/2001871027-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 58073 miles - $19590,58073,2001871027,3VWPL7AJXDM692676,"{'@type': 'Offer', 'price': '19590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2415502'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,Silver,//cdnblob.fastly.carvana.io/2001692296/post-large/normalized/zoomcrop/2001692296-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 72543 miles - $16990,72543,2001692296,3VWPL7AJ4DM680166,"{'@type': 'Offer', 'price': '16990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2295259'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2014 Volkswagen Jetta SportWagen,2014,Volkswagen,Jetta SportWagen,Black,//cdnblob.fastly.carvana.io/2001912709/post-large/normalized/zoomcrop/2001912709-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Jetta SportWagen undefined with 80702 miles - $16590,80702,2001912709,3VWPL7AJ3EM615438,"{'@type': 'Offer', 'price': '16590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2440464'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2013 Volkswagen Jetta SportWagen,2013,Volkswagen,Jetta SportWagen,Black,//cdnblob.fastly.carvana.io/2001640452/post-large/2001640452-edc-02-search.jpg,Volkswagen,Used 2013 Volkswagen Jetta SportWagen undefined with 56033 miles - $18990,56033,2001640452,3VWPL7AJ7DM669839,"{'@type': 'Offer', 'price': '18990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2293583'}",2.0L TDI Sport
http://schema.org,Vehicle,Used,2015 Volkswagen Passat,2015,Volkswagen,Passat,Other,//cdnblob.fastly.carvana.io/2001790657/post-large/normalized/zoomcrop/2001790657-edc-02.jpg,Volkswagen,Used 2015 Volkswagen Passat undefined with 98233 miles - $15590,98233,2001790657,1VWAT7A33FC112065,"{'@type': 'Offer', 'price': '15590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2364066'}",1.8T Limited Edition
http://schema.org,Vehicle,Used,2017 Volkswagen Passat,2017,Volkswagen,Passat,Black,//cdnblob.fastly.carvana.io/2001874832/post-large/normalized/zoomcrop/2001874832-edc-02.jpg,Volkswagen,Used 2017 Volkswagen Passat undefined with 50157 miles - $21990,50157,2001874832,1VWDT7A37HC070547,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2467387'}",1.8T R-Line
http://schema.org,Vehicle,Used,2013 Volkswagen Passat,2013,Volkswagen,Passat,Black,//cdnblob.fastly.carvana.io/2001942391/post-large/normalized/zoomcrop/2001942391-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Passat undefined with 83423 miles - $16590,83423,2001942391,1VWCH7A3XDC025965,"{'@type': 'Offer', 'price': '16590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2469545'}",2.5L SEL Premium
http://schema.org,Vehicle,Used,2016 Volkswagen Passat,2016,Volkswagen,Passat,Gray,//cdnblob.fastly.carvana.io/2001927441/post-large/normalized/zoomcrop/2001927441-edc-02.jpg,Volkswagen,Used 2016 Volkswagen Passat undefined with 53827 miles - $18590,53827,2001927441,1VWAT7A35GC055790,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2449011'}",1.8T S
http://schema.org,Vehicle,Used,2015 Volkswagen Passat,2015,Volkswagen,Passat,Black,//cdnblob.fastly.carvana.io/2001863607/post-large/normalized/zoomcrop/2001863607-edc-02.jpg,Volkswagen,Used 2015 Volkswagen Passat undefined with 53322 miles - $18990,53322,2001863607,1VWAS7A31FC111077,"{'@type': 'Offer', 'price': '18990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2422482'}",1.8T Limited Edition
http://schema.org,Vehicle,Used,2013 Volkswagen Passat,2013,Volkswagen,Passat,Silver,//cdnblob.fastly.carvana.io/2001860086/post-large/normalized/zoomcrop/2001860086-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Passat undefined with 49702 miles - $17590,49702,2001860086,1VWBH7A30DC078153,"{'@type': 'Offer', 'price': '17590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2406117'}",2.5L SE
http://schema.org,Vehicle,Used,2014 Volkswagen Passat,2014,Volkswagen,Passat,Silver,//cdnblob.fastly.carvana.io/2001905720/post-large/normalized/zoomcrop/2001905720-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Passat undefined with 83528 miles - $15990,83528,2001905720,1VWAT7A30EC115472,"{'@type': 'Offer', 'price': '15990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2440394'}",1.8T Wolfsburg Edition
http://schema.org,Vehicle,Used,2013 Volkswagen Passat,2013,Volkswagen,Passat,White,//cdnblob.fastly.carvana.io/2001550298/post-large/normalized/zoomcrop/2001550298-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Passat undefined with 47011 miles - $17990,47011,2001550298,1VWBN7A37DC120763,"{'@type': 'Offer', 'price': '17990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2199487'}",TDI SE
http://schema.org,Vehicle,Used,2015 Volkswagen Passat,2015,Volkswagen,Passat,White,//cdnblob.fastly.carvana.io/2001927271/post-large/normalized/zoomcrop/2001927271-edc-02.jpg,Volkswagen,Used 2015 Volkswagen Passat undefined with 60344 miles - $18590,60344,2001927271,1VWBS7A36FC066657,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2467190'}",1.8T SE
http://schema.org,Vehicle,Used,2017 Volkswagen Passat,2017,Volkswagen,Passat,White,//cdnblob.fastly.carvana.io/2001722313/post-large/normalized/zoomcrop/2001722313-edc-02.jpg,Volkswagen,Used 2017 Volkswagen Passat undefined with 45061 miles - $19590,45061,2001722313,1VWAT7A32HC024689,"{'@type': 'Offer', 'price': '19590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2316399'}",1.8T S
http://schema.org,Vehicle,Used,2016 Volkswagen Passat,2016,Volkswagen,Passat,Other,//cdnblob.fastly.carvana.io/2001951483/post-large/normalized/zoomcrop/2001951483-edc-02.jpg,Volkswagen,Used 2016 Volkswagen Passat undefined with 32353 miles - $19990,32353,2001951483,1VWAS7A30GC011666,"{'@type': 'Offer', 'price': '19990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2466036'}",1.8T S
http://schema.org,Vehicle,Used,2019 Volkswagen Passat,2019,Volkswagen,Passat,Silver,//cdnblob.fastly.carvana.io/2001786964/post-large/normalized/zoomcrop/2001786964-edc-02.jpg,Volkswagen,Used 2019 Volkswagen Passat undefined with 73102 miles - $20990,73102,2001786964,1VWLA7A33KC009768,"{'@type': 'Offer', 'price': '20990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2372964'}",2.0T Wolfsburg Edition
http://schema.org,Vehicle,Used,2013 Volkswagen Passat,2013,Volkswagen,Passat,Red,//cdnblob.fastly.carvana.io/2001745318/post-large/normalized/zoomcrop/2001745318-edc-02.jpg,Volkswagen,Used 2013 Volkswagen Passat undefined with 43691 miles - $18990,43691,2001745318,1VWBP7A36DC057441,"{'@type': 'Offer', 'price': '18990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2338426'}",2.5L SE
http://schema.org,Vehicle,Used,2015 Volkswagen Passat,2015,Volkswagen,Passat,Silver,//cdnblob.fastly.carvana.io/2001774291/post-large/normalized/zoomcrop/2001774291-edc-02.jpg,Volkswagen,Used 2015 Volkswagen Passat undefined with 88059 miles - $14990,88059,2001774291,1VWAT7A34FC029289,"{'@type': 'Offer', 'price': '14990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2354681'}",1.8T S
http://schema.org,Vehicle,Used,2015 Volkswagen Passat,2015,Volkswagen,Passat,Red,//cdnblob.fastly.carvana.io/2001754564/post-large/normalized/zoomcrop/2001754564-edc-02.jpg,Volkswagen,Used 2015 Volkswagen Passat undefined with 29747 miles - $20590,29747,2001754564,1VWBT7A37FC060170,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2367726'}",1.8T SE
http://schema.org,Vehicle,Used,2014 Volkswagen Passat,2014,Volkswagen,Passat,Silver,//cdnblob.fastly.carvana.io/2001631195/post-large/normalized/zoomcrop/2001631195-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Passat undefined with 88591 miles - $14590,88591,2001631195,1VWAP7A34EC014441,"{'@type': 'Offer', 'price': '14590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2266003'}",2.5L S
http://schema.org,Vehicle,Used,2012 Volkswagen Passat,2012,Volkswagen,Passat,Silver,//cdnblob.fastly.carvana.io/2001929514/post-large/normalized/zoomcrop/2001929514-edc-02.jpg,Volkswagen,Used 2012 Volkswagen Passat undefined with 99167 miles - $13590,99167,2001929514,1VWAP7A37CC043929,"{'@type': 'Offer', 'price': '13590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2470585'}",2.5L S
http://schema.org,Vehicle,Used,2014 Volkswagen Passat,2014,Volkswagen,Passat,White,//cdnblob.fastly.carvana.io/2001829294/post-large/normalized/zoomcrop/2001829294-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Passat undefined with 90318 miles - $14990,90318,2001829294,1VWAS7A37EC059372,"{'@type': 'Offer', 'price': '14990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2404448'}",1.8T Wolfsburg Edition
http://schema.org,Vehicle,Used,2014 Volkswagen Passat,2014,Volkswagen,Passat,Red,//cdnblob.fastly.carvana.io/2001849916/post-large/normalized/zoomcrop/2001849916-edc-02.jpg,Volkswagen,Used 2014 Volkswagen Passat undefined with 74262 miles - $17990,74262,2001849916,1VWCN7A34EC065663,"{'@type': 'Offer', 'price': '17990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2403807'}",TDI SEL Premium
http://schema.org,Vehicle,Used,2012 Volkswagen Passat,2012,Volkswagen,Passat,Silver,//cdnblob.fastly.carvana.io/2001846411/post-large/normalized/zoomcrop/2001846411-edc-02.jpg,Volkswagen,Used 2012 Volkswagen Passat undefined with 69886 miles - $15590,69886,2001846411,1VWBP7A38CC102149,"{'@type': 'Offer', 'price': '15590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2413672'}",2.5L SE
http://schema.org,Vehicle,Used,2022 Volkswagen Taos,2022,Volkswagen,Taos,Gray,//cdnblob.fastly.carvana.io/2001918495/post-large/normalized/zoomcrop/2001918495-edc-02.jpg,Volkswagen,Used 2022 Volkswagen Taos undefined with 6961 miles - $30990,6961,2001918495,3VVAX7B2XNM042673,"{'@type': 'Offer', 'price': '30990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2455671'}",S 4MOTION
http://schema.org,Vehicle,Used,2022 Volkswagen Taos,2022,Volkswagen,Taos,Gray,//cdnblob.fastly.carvana.io/2001899605/post-large/normalized/zoomcrop/2001899605-edc-02.jpg,Volkswagen,Used 2022 Volkswagen Taos undefined with 7897 miles - $33590,7897,2001899605,3VVWX7B29NM038233,"{'@type': 'Offer', 'price': '33590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2432463'}",SE 4MOTION
http://schema.org,Vehicle,Used,2022 Volkswagen Taos,2022,Volkswagen,Taos,White,//cdnblob.fastly.carvana.io/2001933043/post-large/normalized/zoomcrop/2001933043-edc-02.jpg,Volkswagen,Used 2022 Volkswagen Taos undefined with 1080 miles - $33590,1080,2001933043,3VVRX7B24NM061402,"{'@type': 'Offer', 'price': '33590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2463558'}",SE
http://schema.org,Vehicle,Used,2022 Volkswagen Taos,2022,Volkswagen,Taos,Black,//cdnblob.fastly.carvana.io/2001839380/post-large/normalized/zoomcrop/2001839380-edc-02.jpg,Volkswagen,Used 2022 Volkswagen Taos undefined with 12003 miles - $31590,12003,2001839380,3VVRX7B26NM020589,"{'@type': 'Offer', 'price': '31590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2405006'}",SE
http://schema.org,Vehicle,Used,2022 Volkswagen Taos,2022,Volkswagen,Taos,Gray,//cdnblob.fastly.carvana.io/2001887467/post-large/normalized/zoomcrop/2001887467-edc-02.jpg,Volkswagen,Used 2022 Volkswagen Taos undefined with 183 miles - $34590,183,2001887467,3VVWX7B27NM050140,"{'@type': 'Offer', 'price': '34590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2438891'}",SE 4MOTION
http://schema.org,Vehicle,Used,2022 Volkswagen Taos,2022,Volkswagen,Taos,White,//cdnblob.fastly.carvana.io/2001938527/post-large/normalized/zoomcrop/2001938527-edc-02.jpg,Volkswagen,Used 2022 Volkswagen Taos undefined with 5475 miles - $37990,5475,2001938527,3VV2X7B20NM035381,"{'@type': 'Offer', 'price': '37990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2472254'}",SEL 4MOTION
http://schema.org,Vehicle,Used,2022 Volkswagen Taos,2022,Volkswagen,Taos,Gray,//cdnblob.fastly.carvana.io/2001843172/post-large/2001843172-edc-02-search.jpg,Volkswagen,Used 2022 Volkswagen Taos undefined with 18060 miles - $27990,18060,2001843172,3VVCX7B21NM007657,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2399099'}",S
http://schema.org,Vehicle,Used,2022 Volkswagen Taos,2022,Volkswagen,Taos,Silver,//cdnblob.fastly.carvana.io/2001839755/post-large/normalized/zoomcrop/2001839755-edc-02.jpg,Volkswagen,Used 2022 Volkswagen Taos undefined with 6068 miles - $32990,6068,2001839755,3VVWX7B20NM041196,"{'@type': 'Offer', 'price': '32990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2421063'}",SE 4MOTION
